user	clicked_news	candidate_news	clicked
1360	N31600 N34764 N29470 N23698 N73634 N73634 N63422 N44475 N44475	N14355 N371 N1034 N1141 N1631	1 0 0 0 0
901	N23580 N33260 N73001 N23580 N14294 N59009 N42217 N60637 N93 N43364 N93 N73634 N44482 N62528	N36044 N8 N17 N33 N43	1 0 0 0 0
1148	N51788 N13807 N59009 N33260 N37307 N64010 N93 N53546 N72657 N43002 N50417 N45498 N63235 N22793 N23698 N73634 N50830 N44482 N53131	N53131 N62 N150 N169 N216	1 0 0 0 0
393	N46356 N46356 N50320 N34715 N34715 N73001 N30558 N59009 N74730 N52965 N60637 N14010 N72657 N25306 N27179 N880 N43364 N14325 N22793 N93 N63422 N70398 N70398 N39617 N70592	N36044 N8 N17 N33 N43	1 0 0 0 0
1859	N46356 N46622 N23580 N51788 N33260 N59009 N2483 N30024 N55290 N54709 N46094 N60637 N65378 N39617 N23903 N93 N14010 N51623 N33422 N70398 N50260 N36044	N62528 N8 N17 N33 N43	1 0 0 0 0
981	N40213 N17032 N17032 N40213 N2483 N2483 N12244 N8912 N46094 N6128 N1568 N60637 N2483 N41822 N45031 N60637 N39617 N14010 N31600 N10985 N47424 N23903 N51623 N27179 N22793 N25498 N57912 N72287 N23698 N63422 N14355 N62640 N62640 N66297 N46844 N52541	N59971 N773 N1298 N2857 N3158	1 0 0 0 0
516	N50022 N45827 N51788 N13807 N46094 N2483 N17032 N64010 N60637 N60637 N46490 N39224 N25676 N25676 N27179 N13332 N69593 N69593 N31600 N51623 N50417 N23698 N62528 N40784 N22022 N6205	N65126 N1060 N2263 N2458 N2549	1 0 0 0 0
1859	N46356 N46622 N23580 N51788 N33260 N59009 N2483 N30024 N55290 N54709 N46094 N60637 N65378 N39617 N23903 N93 N14010 N51623 N33422 N70398 N50260 N36044	N13043 N8 N17 N33 N43	1 0 0 0 0
1360	N31600 N34764 N29470 N23698 N73634 N73634 N63422 N44475 N44475	N54008 N8 N17 N33 N43	1 0 0 0 0
531	N50022 N30558 N71806 N69980 N33260 N52965 N74730 N51788 N54709 N55127 N2483 N30024 N70382 N15058 N48172 N70592 N65922 N7840 N67040 N67040 N60637 N60637 N23903 N60637 N93 N31600 N14219 N42124 N42124 N48952 N14325 N72657 N22680 N11191 N30966 N11191	N1014 N973 N1148 N1348 N1388	1 0 0 0 0
1161	N70930 N67286 N60637 N6128 N39617 N23903 N70382 N3805 N43002 N53546	N60437 N8 N17 N33 N43	1 0 0 0 0
1495	N40213 N93 N50897 N50897 N50417 N43002 N22793 N23698 N20015	N62528 N8 N17 N33 N43	1 0 0 0 0
563	N70930 N60637 N31600 N65922	N73634 N8 N17 N33 N43	1 0 0 0 0
393	N46356 N46356 N50320 N34715 N34715 N73001 N30558 N59009 N74730 N52965 N60637 N14010 N72657 N25306 N27179 N880 N43364 N14325 N22793 N93 N63422 N70398 N70398 N39617 N70592	N59971 N773 N1298 N2857 N3158	1 0 0 0 0
981	N40213 N17032 N17032 N40213 N2483 N2483 N12244 N8912 N46094 N6128 N1568 N60637 N2483 N41822 N45031 N60637 N39617 N14010 N31600 N10985 N47424 N23903 N51623 N27179 N22793 N25498 N57912 N72287 N23698 N63422 N14355 N62640 N62640 N66297 N46844 N52541	N26026 N62 N150 N169 N216	1 0 0 0 0
531	N50022 N30558 N71806 N69980 N33260 N52965 N74730 N51788 N54709 N55127 N2483 N30024 N70382 N15058 N48172 N70592 N65922 N7840 N67040 N67040 N60637 N60637 N23903 N60637 N93 N31600 N14219 N42124 N42124 N48952 N14325 N72657 N22680 N11191 N30966 N11191	N9233 N973 N1148 N1348 N1388	1 0 0 0 0
444	N70382 N93 N14010 N22793 N22793 N68995	N48483 N8 N17 N33 N43	1 0 0 0 0
1796	N51788 N51788 N7495 N30024 N60637 N23903 N48172 N39617 N39617 N39617 N65378 N65378 N65378 N93 N93 N93 N93 N51552 N43364 N63422 N42119 N57859 N57859 N72657 N73634 N73634 N50260 N46844 N1348 N62528 N65126	N36044 N8 N17 N33 N43	1 0 0 0 0
114	N23580 N51788 N50022 N1766 N7495 N50320 N2483 N2483 N46094 N17032 N39617 N60637 N23903 N53937 N65378 N60637 N93 N14010 N70398 N68995 N73634 N70398 N48483	N70398 N8 N17 N33 N43	1 0 0 0 0
531	N50022 N30558 N71806 N69980 N33260 N52965 N74730 N51788 N54709 N55127 N2483 N30024 N70382 N15058 N48172 N70592 N65922 N7840 N67040 N67040 N60637 N60637 N23903 N60637 N93 N31600 N14219 N42124 N42124 N48952 N14325 N72657 N22680 N11191 N30966 N11191	N44418 N973 N1148 N1348 N1388	1 0 0 0 0
1161	N70930 N67286 N60637 N6128 N39617 N23903 N70382 N3805 N43002 N53546	N30966 N8 N17 N33 N43	1 0 0 0 0
860	N33260 N59009 N48172 N65378 N39617 N60637 N93 N53546 N11191 N27179 N72657 N23469 N72657 N48952 N43364 N57912 N22793 N44482 N48483 N62528 N49696	N36044 N8 N17 N33 N43	1 0 0 0 0
981	N40213 N17032 N17032 N40213 N2483 N2483 N12244 N8912 N46094 N6128 N1568 N60637 N2483 N41822 N45031 N60637 N39617 N14010 N31600 N10985 N47424 N23903 N51623 N27179 N22793 N25498 N57912 N72287 N23698 N63422 N14355 N62640 N62640 N66297 N46844 N52541	N13043 N8 N17 N33 N43	1 0 0 0 0
1796	N51788 N51788 N7495 N30024 N60637 N23903 N48172 N39617 N39617 N39617 N65378 N65378 N65378 N93 N93 N93 N93 N51552 N43364 N63422 N42119 N57859 N57859 N72657 N73634 N73634 N50260 N46844 N1348 N62528 N65126	N13043 N8 N17 N33 N43	1 0 0 0 0
531	N50022 N30558 N71806 N69980 N33260 N52965 N74730 N51788 N54709 N55127 N2483 N30024 N70382 N15058 N48172 N70592 N65922 N7840 N67040 N67040 N60637 N60637 N23903 N60637 N93 N31600 N14219 N42124 N42124 N48952 N14325 N72657 N22680 N11191 N30966 N11191	N44482 N8 N17 N33 N43	1 0 0 0 0
877	N51788 N34715 N2483 N7495 N93 N14010 N39617 N14010 N11191 N27179 N11191 N51552 N69593 N22793 N22793 N63422 N30966 N42124 N73634	N36044 N8 N17 N33 N43	1 0 0 0 0
403	N2483 N70930 N33260 N39617 N48172 N60637 N23903 N65378 N30966 N14010 N30966 N93 N12516 N93 N93	N49696 N62 N150 N169 N216	1 0 0 0 0
981	N40213 N17032 N17032 N40213 N2483 N2483 N12244 N8912 N46094 N6128 N1568 N60637 N2483 N41822 N45031 N60637 N39617 N14010 N31600 N10985 N47424 N23903 N51623 N27179 N22793 N25498 N57912 N72287 N23698 N63422 N14355 N62640 N62640 N66297 N46844 N52541	N65126 N1060 N2263 N2458 N2549	1 0 0 0 0
1694	N51788 N73001 N52965 N2483 N46094 N40213 N54709 N48172 N63459 N93 N67286 N14010 N60637 N6128 N31600 N53546 N53546 N11191 N63422 N43002 N30966 N45498 N70398 N40978 N23698 N50260 N48483 N46844	N20225 N62 N150 N169 N216	1 0 0 0 0
1565	N33694 N39617 N31776 N60637 N93 N12676 N11191 N72657 N11191 N22793 N8087 N70398 N33422 N149 N57859 N73634 N44482	N36044 N8 N17 N33 N43	1 0 0 0 0
1796	N51788 N51788 N7495 N30024 N60637 N23903 N48172 N39617 N39617 N39617 N65378 N65378 N65378 N93 N93 N93 N93 N51552 N43364 N63422 N42119 N57859 N57859 N72657 N73634 N73634 N50260 N46844 N1348 N62528 N65126	N70398 N8 N17 N33 N43	1 0 0 0 0
1137	N30024 N51623 N63422 N63422 N50417 N40784 N20015	N49696 N62 N150 N169 N216	1 0 0 0 0
331	N33260 N33260 N46094 N31242 N13807 N74730 N8912 N880 N70382 N48172 N14010 N45031 N48172 N70382 N880 N51623 N8087 N57912 N11191 N57912 N72657 N70398 N50417 N33422 N149 N42119 N42119 N57859 N44482	N46844 N8 N17 N33 N43	1 0 0 0 0
1694	N51788 N73001 N52965 N2483 N46094 N40213 N54709 N48172 N63459 N93 N67286 N14010 N60637 N6128 N31600 N53546 N53546 N11191 N63422 N43002 N30966 N45498 N70398 N40978 N23698 N50260 N48483 N46844	N62528 N8 N17 N33 N43	1 0 0 0 0
1694	N51788 N73001 N52965 N2483 N46094 N40213 N54709 N48172 N63459 N93 N67286 N14010 N60637 N6128 N31600 N53546 N53546 N11191 N63422 N43002 N30966 N45498 N70398 N40978 N23698 N50260 N48483 N46844	N36044 N8 N17 N33 N43	1 0 0 0 0
393	N46356 N46356 N50320 N34715 N34715 N73001 N30558 N59009 N74730 N52965 N60637 N14010 N72657 N25306 N27179 N880 N43364 N14325 N22793 N93 N63422 N70398 N70398 N39617 N70592	N20015 N973 N1014 N1148 N1348	1 0 0 0 0
1694	N51788 N73001 N52965 N2483 N46094 N40213 N54709 N48172 N63459 N93 N67286 N14010 N60637 N6128 N31600 N53546 N53546 N11191 N63422 N43002 N30966 N45498 N70398 N40978 N23698 N50260 N48483 N46844	N49696 N62 N150 N169 N216	1 0 0 0 0
981	N40213 N17032 N17032 N40213 N2483 N2483 N12244 N8912 N46094 N6128 N1568 N60637 N2483 N41822 N45031 N60637 N39617 N14010 N31600 N10985 N47424 N23903 N51623 N27179 N22793 N25498 N57912 N72287 N23698 N63422 N14355 N62640 N62640 N66297 N46844 N52541	N34922 N243 N302 N1268 N2336	1 0 0 0 0
1796	N51788 N51788 N7495 N30024 N60637 N23903 N48172 N39617 N39617 N39617 N65378 N65378 N65378 N93 N93 N93 N93 N51552 N43364 N63422 N42119 N57859 N57859 N72657 N73634 N73634 N50260 N46844 N1348 N62528 N65126	N71762 N8 N17 N33 N43	1 0 0 0 0
1129	N59009 N2483 N30024 N64292 N53546 N72657 N30966 N50417 N20015	N62528 N8 N17 N33 N43	1 0 0 0 0
1155	N46356 N51788 N59009 N52965 N17032 N14010 N14010 N60637 N23903 N70382 N31600 N63459 N22793 N27179 N30966 N30966 N22022 N22022	N49696 N62 N150 N169 N216	1 0 0 0 0
1359	N51788 N15058 N30024 N7495 N17032 N73625 N65378 N60637 N23903 N63459 N6128 N63422 N30966 N42124 N42124	N49696 N62 N150 N169 N216	1 0 0 0 0
877	N51788 N34715 N2483 N7495 N93 N14010 N39617 N14010 N11191 N27179 N11191 N51552 N69593 N22793 N22793 N63422 N30966 N42124 N73634	N48483 N8 N17 N33 N43	1 0 0 0 0
274	N23580 N48414 N8594 N51788 N52965 N23580 N33260 N33260 N17032 N72808 N48172 N8912 N31776 N65378 N60637 N23903 N70382 N60637 N14010 N39617 N43364 N11191 N57912 N72657 N48952 N30966 N33422 N54008 N25498 N72287 N70398 N71762 N70398 N149 N44482 N19277 N62528	N13043 N8 N17 N33 N43	1 0 0 0 0
1155	N46356 N51788 N59009 N52965 N17032 N14010 N14010 N60637 N23903 N70382 N31600 N63459 N22793 N27179 N30966 N30966 N22022 N22022	N49696 N62 N150 N169 N216	1 0 0 0 0
1129	N59009 N2483 N30024 N64292 N53546 N72657 N30966 N50417 N20015	N49696 N62 N150 N169 N216	1 0 0 0 0
981	N40213 N17032 N17032 N40213 N2483 N2483 N12244 N8912 N46094 N6128 N1568 N60637 N2483 N41822 N45031 N60637 N39617 N14010 N31600 N10985 N47424 N23903 N51623 N27179 N22793 N25498 N57912 N72287 N23698 N63422 N14355 N62640 N62640 N66297 N46844 N52541	N20015 N973 N1014 N1148 N1348	1 0 0 0 0
1694	N51788 N73001 N52965 N2483 N46094 N40213 N54709 N48172 N63459 N93 N67286 N14010 N60637 N6128 N31600 N53546 N53546 N11191 N63422 N43002 N30966 N45498 N70398 N40978 N23698 N50260 N48483 N46844	N13043 N8 N17 N33 N43	1 0 0 0 0
678	N48414 N33260 N59009 N13807 N2483 N30024 N54709 N18217 N55127 N52965 N8912 N60637 N23903 N65922 N19507 N19507 N53937 N39617 N48172 N65378 N14010 N72657 N11191 N22793 N57912 N63422 N30966 N70398 N70398 N149 N43473 N57859 N31322 N44482 N62528	N54008 N8 N17 N33 N43	1 0 0 0 0
1694	N51788 N73001 N52965 N2483 N46094 N40213 N54709 N48172 N63459 N93 N67286 N14010 N60637 N6128 N31600 N53546 N53546 N11191 N63422 N43002 N30966 N45498 N70398 N40978 N23698 N50260 N48483 N46844	N59971 N773 N1298 N2857 N3158	1 0 0 0 0
393	N46356 N46356 N50320 N34715 N34715 N73001 N30558 N59009 N74730 N52965 N60637 N14010 N72657 N25306 N27179 N880 N43364 N14325 N22793 N93 N63422 N70398 N70398 N39617 N70592	N29470 N973 N1014 N1148 N1348	1 0 0 0 0
1507	N23580 N33260 N2483 N60637 N23903 N60637 N21949 N31600 N22793 N27179 N42124 N44482 N62528 N65126 N59971 N70398 N59971	N36044 N8 N17 N33 N43	1 0 0 0 0
1694	N51788 N73001 N52965 N2483 N46094 N40213 N54709 N48172 N63459 N93 N67286 N14010 N60637 N6128 N31600 N53546 N53546 N11191 N63422 N43002 N30966 N45498 N70398 N40978 N23698 N50260 N48483 N46844	N26026 N62 N150 N169 N216	1 0 0 0 0
678	N48414 N33260 N59009 N13807 N2483 N30024 N54709 N18217 N55127 N52965 N8912 N60637 N23903 N65922 N19507 N19507 N53937 N39617 N48172 N65378 N14010 N72657 N11191 N22793 N57912 N63422 N30966 N70398 N70398 N149 N43473 N57859 N31322 N44482 N62528	N29274 N973 N1014 N1148 N1348	1 0 0 0 0
981	N40213 N17032 N17032 N40213 N2483 N2483 N12244 N8912 N46094 N6128 N1568 N60637 N2483 N41822 N45031 N60637 N39617 N14010 N31600 N10985 N47424 N23903 N51623 N27179 N22793 N25498 N57912 N72287 N23698 N63422 N14355 N62640 N62640 N66297 N46844 N52541	N72718 N64 N1276 N1292 N2036	1 0 0 0 0
1239	N50022 N30558 N50022 N51788 N2483 N48172 N25676 N39617 N93 N14010 N19507 N59749 N30555 N48933 N59009 N33422 N46920 N149 N50417 N22793 N23698 N70398 N73634 N12270 N50260 N50830	N43148 N8 N17 N33 N43	1 0 0 0 0
475	N12244 N7495 N25542 N2483 N51788 N2483 N52965 N71630 N2069 N51942 N1567 N15023 N70382 N14010 N69355 N14010 N7916 N29470 N29470 N22793 N57912 N43834 N48933 N48220 N36287 N20015 N36044	N62528 N8 N17 N33 N43	1 0 0 0 0
475	N12244 N7495 N25542 N2483 N51788 N2483 N52965 N71630 N2069 N51942 N1567 N15023 N70382 N14010 N69355 N14010 N7916 N29470 N29470 N22793 N57912 N43834 N48933 N48220 N36287 N20015 N36044	N70398 N8 N17 N33 N43	1 0 0 0 0
484	N2483 N6128 N46490 N93 N11191 N43364 N27179 N22793 N70398 N43002 N31503 N31503 N53131 N65126	N49696 N62 N150 N169 N216	1 0 0 0 0
797	N46622 N51788 N73001 N52965 N51788 N2483 N63459 N60637 N70382 N45031 N65378 N14010 N51623 N23903 N30024 N12244 N64292 N25143 N15804 N48952 N13332 N12676 N11191 N43364 N27179 N51552 N43002 N43002 N70398 N23698 N14355 N22022 N73634 N22022	N65126 N1060 N2263 N2458 N2549	1 0 0 0 0
618	N43002 N43002 N53131 N23698 N1014 N50830 N48483 N49696 N62528	N13043 N8 N17 N33 N43	1 0 0 0 0
1838	N30558 N70382 N65922 N14010 N12676 N93 N72657 N42119 N65126	N12270 N973 N1014 N1148 N1348	1 0 0 0 0
797	N46622 N51788 N73001 N52965 N51788 N2483 N63459 N60637 N70382 N45031 N65378 N14010 N51623 N23903 N30024 N12244 N64292 N25143 N15804 N48952 N13332 N12676 N11191 N43364 N27179 N51552 N43002 N43002 N70398 N23698 N14355 N22022 N73634 N22022	N40081 N1060 N2263 N2458 N2549	1 0 0 0 0
1244	N30558 N2483 N60637 N40784	N17727 N973 N1014 N1148 N1348	1 0 0 0 0
1694	N51788 N73001 N52965 N2483 N46094 N40213 N54709 N48172 N63459 N93 N67286 N14010 N60637 N6128 N31600 N53546 N53546 N11191 N63422 N43002 N30966 N45498 N70398 N40978 N23698 N50260 N48483 N46844	N65126 N1060 N2263 N2458 N2549	1 0 0 0 0
618	N43002 N43002 N53131 N23698 N1014 N50830 N48483 N49696 N62528	N65126 N1060 N2263 N2458 N2549	1 0 0 0 0
981	N40213 N17032 N17032 N40213 N2483 N2483 N12244 N8912 N46094 N6128 N1568 N60637 N2483 N41822 N45031 N60637 N39617 N14010 N31600 N10985 N47424 N23903 N51623 N27179 N22793 N25498 N57912 N72287 N23698 N63422 N14355 N62640 N62640 N66297 N46844 N52541	N31503 N973 N1014 N1148 N1348	1 0 0 0 0
618	N43002 N43002 N53131 N23698 N1014 N50830 N48483 N49696 N62528	N13328 N1060 N2263 N2458 N2549	1 0 0 0 0
475	N12244 N7495 N25542 N2483 N51788 N2483 N52965 N71630 N2069 N51942 N1567 N15023 N70382 N14010 N69355 N14010 N7916 N29470 N29470 N22793 N57912 N43834 N48933 N48220 N36287 N20015 N36044	N59892 N8 N17 N33 N43	1 0 0 0 0
981	N40213 N17032 N17032 N40213 N2483 N2483 N12244 N8912 N46094 N6128 N1568 N60637 N2483 N41822 N45031 N60637 N39617 N14010 N31600 N10985 N47424 N23903 N51623 N27179 N22793 N25498 N57912 N72287 N23698 N63422 N14355 N62640 N62640 N66297 N46844 N52541	N36044 N8 N17 N33 N43	1 0 0 0 0
825	N70382 N48172 N60637 N39617 N23903 N22793 N57912 N11191 N27179 N23698 N73634 N44418 N48483	N62528 N8 N17 N33 N43	1 0 0 0 0
331	N33260 N33260 N46094 N31242 N13807 N74730 N8912 N880 N70382 N48172 N14010 N45031 N48172 N70382 N880 N51623 N8087 N57912 N11191 N57912 N72657 N70398 N50417 N33422 N149 N42119 N42119 N57859 N44482	N30966 N8 N17 N33 N43	1 0 0 0 0
797	N46622 N51788 N73001 N52965 N51788 N2483 N63459 N60637 N70382 N45031 N65378 N14010 N51623 N23903 N30024 N12244 N64292 N25143 N15804 N48952 N13332 N12676 N11191 N43364 N27179 N51552 N43002 N43002 N70398 N23698 N14355 N22022 N73634 N22022	N53131 N62 N150 N169 N216	1 0 0 0 0
1244	N30558 N2483 N60637 N40784	N20015 N973 N1014 N1148 N1348	1 0 0 0 0
1738	N33260 N12244 N64010 N30966 N19398 N44229 N30966 N22022 N149 N73634 N62 N50260 N48483 N49696	N65126 N1060 N2263 N2458 N2549	1 0 0 0 0
262	N37426 N30558 N14010 N60637 N65922 N11191 N70398	N65126 N1060 N2263 N2458 N2549	1 0 0 0 0
1244	N30558 N2483 N60637 N40784	N50260 N8 N17 N33 N43	1 0 0 0 0
940	N59009 N52965 N2483 N93 N93 N22185 N93 N22185 N57051 N22185 N68463 N93 N53546 N43002 N30966 N69593 N11282 N54188 N50417 N17727 N57859 N9233 N57859	N72718 N64 N1276 N1292 N2036	1 0 0 0 0
1244	N30558 N2483 N60637 N40784	N23698 N8 N17 N33 N43	1 0 0 0 0
437	N13807 N48172 N47285 N8912 N46094 N60637 N14219 N14219 N23903 N65922 N14010 N70930 N49853 N70930 N70930 N93 N45031 N34764 N11191 N72657 N69593 N30966 N70398 N62528 N46844 N62528	N65126 N1060 N2263 N2458 N2549	1 0 0 0 0
468	N60637 N65922 N65378 N31600 N14010 N63422 N50417 N73634 N62528 N20015 N48483	N13043 N8 N17 N33 N43	1 0 0 0 0
1926	N40213 N2483 N60637 N65922 N65378 N23903 N65378 N46013 N23903 N39191 N31776 N50897 N46402 N19507 N29470 N69593 N6128 N8087 N72657 N43002 N29274 N42119 N22793 N68995 N25498 N23698 N70398 N40784 N73634	N62528 N8 N17 N33 N43	1 0 0 0 0
156	N42217 N74730 N70930 N67025 N60637 N23903 N46013 N70382 N23903 N70382 N65922 N43002 N23698 N53546 N66297	N49696 N62 N150 N169 N216	1 0 0 0 0
1926	N40213 N2483 N60637 N65922 N65378 N23903 N65378 N46013 N23903 N39191 N31776 N50897 N46402 N19507 N29470 N69593 N6128 N8087 N72657 N43002 N29274 N42119 N22793 N68995 N25498 N23698 N70398 N40784 N73634	N49696 N62 N150 N169 N216	1 0 0 0 0
50	N73001 N52965 N45827 N28201 N59009 N67025 N70382 N65922 N70382 N6128 N63422 N73634 N23698 N20015 N70398 N39617 N59971	N48483 N8 N17 N33 N43	1 0 0 0 0
156	N42217 N74730 N70930 N67025 N60637 N23903 N46013 N70382 N23903 N70382 N65922 N43002 N23698 N53546 N66297	N26026 N62 N150 N169 N216	1 0 0 0 0
911	N51788 N48414 N17032 N7495 N12244 N33260 N31242 N18217 N93 N14010 N60637 N65378 N23903 N61561 N7947 N72657 N11191 N43364 N27179 N63422 N30966 N50417 N14355 N22793 N57912 N70398 N33422	N62528 N8 N17 N33 N43	1 0 0 0 0
1994	N70930 N2483 N36114 N60637 N23903 N39617 N53131 N49696 N34922	N62528 N8 N17 N33 N43	1 0 0 0 0
1649	N2390 N2390 N1766 N40213 N973 N25542 N8231 N25542 N63459 N39617 N9305 N21889 N35303 N71751 N61133 N34518 N34518 N44483 N8510 N44483 N65378 N65378 N39617 N65378 N65378 N60637 N23903 N46013 N23903 N60637 N50897 N7840 N7840 N50897 N6128 N43101 N6128 N43736 N93 N22185 N52477 N65378 N68426 N68426 N14010 N93 N22793 N67040 N43002 N63422 N29274 N63422 N42119 N63422 N43002 N55836 N44742 N55836 N43834 N55836 N55836 N55836 N30966 N45498 N39700 N45498 N45995 N45498 N51552 N56863 N62402 N10394 N10394 N62402 N19661 N23698 N23698 N29470 N34032 N34032 N23698 N26141 N70398 N62528 N33422 N33422 N49696 N31503 N46367 N23388 N73001 N23388 N1766 N20015 N65922 N20015 N36044 N36044 N62640 N36044	N26026 N62 N150 N169 N216	1 0 0 0 0
1789	N30558 N36114 N36114 N2483 N67286 N93 N53546 N11191 N29470 N53546 N63422 N50417 N43002 N22793 N57912 N23698 N70398 N73634 N53131 N62528 N49696 N20015 N20015	N26026 N62 N150 N169 N216	1 0 0 0 0
528	N51788 N59009 N33260 N2483 N2483 N18217 N13807 N18217 N61561 N60637 N65378 N23903 N43364 N11191 N22793 N43364 N27179 N63422 N27179 N57912 N51552 N70398 N73634 N50417 N40784 N57859 N52382 N44482 N44482	N62528 N8 N17 N33 N43	1 0 0 0 0
911	N51788 N48414 N17032 N7495 N12244 N33260 N31242 N18217 N93 N14010 N60637 N65378 N23903 N61561 N7947 N72657 N11191 N43364 N27179 N63422 N30966 N50417 N14355 N22793 N57912 N70398 N33422	N48483 N8 N17 N33 N43	1 0 0 0 0
1018	N46356 N1766 N2483 N17032 N11313 N60637 N6128 N22793 N51552 N39617 N70382 N43002	N62528 N8 N17 N33 N43	1 0 0 0 0
528	N51788 N59009 N33260 N2483 N2483 N18217 N13807 N18217 N61561 N60637 N65378 N23903 N43364 N11191 N22793 N43364 N27179 N63422 N27179 N57912 N51552 N70398 N73634 N50417 N40784 N57859 N52382 N44482 N44482	N48483 N8 N17 N33 N43	1 0 0 0 0
934	N45827 N51788 N51788 N52965 N48414 N61561 N70382 N49323 N60637 N31600 N14219 N11191 N72657 N63422 N30966 N70398 N46844 N44482	N13043 N8 N17 N33 N43	1 0 0 0 0
1649	N2390 N2390 N1766 N40213 N973 N25542 N8231 N25542 N63459 N39617 N9305 N21889 N35303 N71751 N61133 N34518 N34518 N44483 N8510 N44483 N65378 N65378 N39617 N65378 N65378 N60637 N23903 N46013 N23903 N60637 N50897 N7840 N7840 N50897 N6128 N43101 N6128 N43736 N93 N22185 N52477 N65378 N68426 N68426 N14010 N93 N22793 N67040 N43002 N63422 N29274 N63422 N42119 N63422 N43002 N55836 N44742 N55836 N43834 N55836 N55836 N55836 N30966 N45498 N39700 N45498 N45995 N45498 N51552 N56863 N62402 N10394 N10394 N62402 N19661 N23698 N23698 N29470 N34032 N34032 N23698 N26141 N70398 N62528 N33422 N33422 N49696 N31503 N46367 N23388 N73001 N23388 N1766 N20015 N65922 N20015 N36044 N36044 N62640 N36044	N48483 N8 N17 N33 N43	1 0 0 0 0
696	N51788 N13807 N33260 N52965 N7495 N64010 N70382 N48172 N60637 N23903 N39617 N93 N14010 N14010 N14010 N11191 N22793 N42124 N63422 N42119 N50417 N70398 N44418	N48483 N8 N17 N33 N43	1 0 0 0 0
1693	N48414 N1766 N8594 N52965 N52965 N33694 N33260 N40213 N55290 N61561 N50797 N48172 N6128 N25676 N8912 N65922 N60637 N27179 N47533 N53546 N72657 N29470 N43002 N42124 N57912 N30966 N50417 N70398 N44482 N14233	N49696 N62 N150 N169 N216	1 0 0 0 0
1369	N50022 N70930 N52965 N7495 N17032 N30024 N6128 N60637 N23903 N73625 N67286 N45031 N51623 N31776 N43002 N53546 N42119 N45370 N73634 N14355 N42124 N49696	N13043 N8 N17 N33 N43	1 0 0 0 0
1596	N23580 N50022 N48414 N51788 N2483 N12244 N50439 N52965 N50439 N71630 N33260 N33260 N71630 N71630 N50439 N17032 N17032 N50439 N18217 N39617 N19507 N59749 N19507 N39617 N60637 N72657 N49853 N49853 N72657 N48952 N48952 N72657 N72657 N23469 N24486 N24486 N72657 N22793 N22793 N30966 N55836 N30966 N63422 N73634 N44482 N17872 N59971 N59971	N72718 N64 N1276 N1292 N2036	1 0 0 0 0
1369	N50022 N70930 N52965 N7495 N17032 N30024 N6128 N60637 N23903 N73625 N67286 N45031 N51623 N31776 N43002 N53546 N42119 N45370 N73634 N14355 N42124 N49696	N26026 N62 N150 N169 N216	1 0 0 0 0
1088	N46356 N50022 N51788 N33260 N59009 N52965 N73001 N17032 N2483 N25676 N48172 N65378 N60637 N23903 N31600 N70382 N31776 N48172 N11191 N43364 N27179 N63422 N30966 N30966 N33422 N44482 N31503 N53343	N62528 N8 N17 N33 N43	1 0 0 0 0
1693	N48414 N1766 N8594 N52965 N52965 N33694 N33260 N40213 N55290 N61561 N50797 N48172 N6128 N25676 N8912 N65922 N60637 N27179 N47533 N53546 N72657 N29470 N43002 N42124 N57912 N30966 N50417 N70398 N44482 N14233	N49696 N62 N150 N169 N216	1 0 0 0 0
696	N51788 N13807 N33260 N52965 N7495 N64010 N70382 N48172 N60637 N23903 N39617 N93 N14010 N14010 N14010 N11191 N22793 N42124 N63422 N42119 N50417 N70398 N44418	N34922 N243 N302 N1268 N2336	1 0 0 0 0
1369	N50022 N70930 N52965 N7495 N17032 N30024 N6128 N60637 N23903 N73625 N67286 N45031 N51623 N31776 N43002 N53546 N42119 N45370 N73634 N14355 N42124 N49696	N65126 N1060 N2263 N2458 N2549	1 0 0 0 0
1526	N46356 N30558 N60637 N6128 N39617 N39617 N39617 N14010 N22793 N57912 N44482 N57859	N49696 N62 N150 N169 N216	1 0 0 0 0
1018	N46356 N1766 N2483 N17032 N11313 N60637 N6128 N22793 N51552 N39617 N70382 N43002	N65126 N1060 N2263 N2458 N2549	1 0 0 0 0
1693	N48414 N1766 N8594 N52965 N52965 N33694 N33260 N40213 N55290 N61561 N50797 N48172 N6128 N25676 N8912 N65922 N60637 N27179 N47533 N53546 N72657 N29470 N43002 N42124 N57912 N30966 N50417 N70398 N44482 N14233	N59971 N773 N1298 N2857 N3158	1 0 0 0 0
934	N45827 N51788 N51788 N52965 N48414 N61561 N70382 N49323 N60637 N31600 N14219 N11191 N72657 N63422 N30966 N70398 N46844 N44482	N65126 N1060 N2263 N2458 N2549	1 0 0 0 0
696	N51788 N13807 N33260 N52965 N7495 N64010 N70382 N48172 N60637 N23903 N39617 N93 N14010 N14010 N14010 N11191 N22793 N42124 N63422 N42119 N50417 N70398 N44418	N21289 N243 N302 N1268 N2336	1 0 0 0 0
